stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,50.0,390.0,24.999999999999996,0.01886792421705882,0.019180863901339586,1.0810524258101486,-0.023527557024487465,0.04324209703240595,179.82680540878812,7.580180137667779e-06,179.8372963902117,2489.1129068687255,0.4142455430515785,1000
-1.0,50.0,395.0,25.0,0.018713295453103133,0.018559508872582873,1.072192850244163,0.00698915348411993,0.04288771400976652,179.5355525208309,7.519371018253348e-06,179.54717866049424,2488.6782960538085,0.3651445950086142,1000
-1.0,50.0,400.0,24.999999999999993,0.018363709004278948,0.018665734224011125,1.0521630221515712,-0.02942124091970176,0.04208652088606286,179.29340315162506,7.377702674954599e-06,179.30065394792905,2489.0822812118754,0.32631988990335764,1000
-1.0,100.0,40.0,50.0,0.2507864067281373,0.25084950995312877,14.36900266477354,-0.15303382547380684,0.2873800532954708,0.09652740959631956,0.00010178583680094469,0.18693692551138952,2463.8634864159185,0.04239609614628368,1000
-1.0,100.0,45.0,50.00000000000001,0.2567680194434727,0.25675664525402697,14.711723828044047,-0.17134540507155666,0.2942344765608809,-0.9437104982641245,0.00010396477210162558,-0.832910784882074,2469.759845118325,0.04455736102604422,1001
-1.0,100.0,50.0,49.999999999999986,0.263368172674644,0.263258862219643,15.089884752329796,-0.19451698992686495,0.30179769504659604,-2.2961072205497715,0.00010645748361807782,-2.1590715883905887,2473.9282173857505,0.04991111349890763,1000
-1.0,100.0,55.0,49.99999999999998,0.27078896801920166,0.2708706158407548,15.51506500620328,-0.22513747310655546,0.3103013001240657,-3.84215276872348,0.00010931603679613916,-3.684807784442853,2477.1202465397596,0.05106766628831778,1000
-1.0,100.0,60.0,50.00000000000001,0.27911199224384364,0.2788957259792939,15.991939167060409,-0.2732726568647471,0.31983878334120813,-5.8009493539164225,0.00011256838024022849,-5.622248057033744,2479.48839317222,0.050923974188564924,1000
-1.0,100.0,65.0,50.0,0.28859028777785667,0.28851593336387277,16.535005498137053,-0.3179725573238712,0.3307001099627411,-7.921491743062489,0.00011631227447268725,-7.729186878513076,2481.1679514153443,0.048013429343855926,1001
-1.0,100.0,70.0,50.000000000000014,0.29784147784650583,0.2978992015000348,17.065059644543993,-0.36425543432464685,0.3413011928908798,-10.592936425339104,0.00011998480951879111,-10.392034539342234,2482.326546510541,0.04811769097361574,1001
-1.0,100.0,75.0,50.00000000000002,0.308012409886412,0.3076622192139042,17.647811124144997,-0.4309154219433687,0.3529562224828998,-13.761702864321165,0.00012403505586063422,-13.552042724085595,2483.269006082399,0.04973530261521164,1000
-1.0,100.0,80.0,50.0,0.31764617779957827,0.317450122803511,18.19978536637798,-0.4365921752346967,0.3639957073275596,-17.270092839590035,0.0001278641285885132,-17.06688983471838,2484.247781657461,0.043682457976346005,1000
-1.0,100.0,85.0,50.0,0.3284901230606934,0.32832236378095503,18.82109766311077,-0.48217061597014604,0.3764219532622154,-21.19950151328129,0.00013217685707443526,-20.998976327960378,2485.2317594123497,0.03951093867771992,1001
-1.0,100.0,90.0,50.00000000000001,0.337609346883496,0.33752640527375083,19.34359070059251,-0.5205007904141726,0.38687181401185017,-25.73686442792649,0.00013580370262922082,-25.538100182521504,2486.0098829945505,0.03760999357281573,1001
-1.0,100.0,95.0,49.99999999999999,0.3459697232616914,0.3460054477052757,19.82260498220398,-0.5565366083622625,0.3964520996440797,-31.311088973369067,0.00013911641961581738,-31.114050696537618,2486.9079021521557,0.03917678941117139,1001
-1.0,100.0,100.0,49.999999999999986,0.34985703929863954,0.3496740029592105,20.045331784754627,-0.5936795878696292,0.40090663569509266,-36.331073102866526,0.0001406462732706595,-36.132694466191026,2487.495979544194,0.03534739182370054,1000
-1.0,100.0,105.0,49.99999999999996,0.3536409036838316,0.3535955523083728,20.262131244276,-0.6064243206471317,0.4052426248855203,-41.8568498287579,0.00014213881641326041,-41.66082559175396,2487.9966824519,0.034299263792261274,1000
-1.0,100.0,110.0,49.99999999999998,0.355009483437666,0.35491981254357474,20.34054508809776,-0.6573264039025907,0.40681090176195533,-47.65257387396116,0.00014264672682395428,-47.459456932702096,2488.7320679695413,0.032783812017346405,1000
