stroke_sign_vs_slider,vpp_v,freq_hz,voltage_amp_v,right_stroke_amp_rad,left_stroke_amp_rad,right_stroke_amp_deg,right_stroke_offset_deg,stroke_gain_deg_per_v,stroke_phase_deg,right_slider_amp_m,slider_phase_deg,transmission_ratio_rad_per_m,stroke_residual_ratio,measure_rows
-1.0,100.0,125.0,49.999999999999986,0.24046318496371813,0.24057212760580296,13.777525626694727,-0.08608345785013373,0.2755505125338946,-26.04075171145857,9.699115609568176e-05,-25.931880703912867,2479.227948644114,0.03802259093353571,1000
-1.0,100.0,130.0,50.0,0.24803949029110894,0.24786630252497865,14.211615946256702,-0.1361588496715499,0.284232318925134,-30.348231208957486,9.999735170243144e-05,-30.221745296542963,2480.46059288866,0.03371350418548804,1001
-1.0,100.0,135.0,49.99999999999998,0.253764567901223,0.2535900873715175,14.53963873070108,-0.11854340351968727,0.29079277461402175,-35.00191246835527,0.00010227996099045895,-34.87925341432319,2481.078066943094,0.03486361684205935,1001
-1.0,100.0,140.0,50.000000000000014,0.259183794500959,0.25897365177582315,14.850137543090987,-0.1366716932550974,0.29700275086181965,-39.78394709531608,0.00010443627089185872,-39.659275521622305,2481.7411832842795,0.0328413558861365,1001
-1.0,100.0,145.0,49.99999999999999,0.2639013159312587,0.2638429189682142,15.120431610809678,-0.17002284085460698,0.30240863221619363,-44.66242741057681,0.00010630997408542,-44.53694304476468,2482.375884309916,0.028559229935649813,1001
-1.0,100.0,150.0,50.00000000000002,0.265621544129382,0.2652605916104167,15.218993426361537,-0.1862647237333507,0.30437986852723065,-49.96331521444682,0.00010697647870068514,-49.837695877629045,2482.9901615342737,0.02972852581625515,1000
-1.0,100.0,155.0,50.00000000000001,0.2678739410079295,0.2679209573708684,15.34804626129075,-0.19779893727570969,0.3069609252258149,-54.783355031627735,0.00010786472799413113,-54.65760738901028,2483.4248042836057,0.019906220235914786,1001
-1.0,100.0,160.0,50.0,0.2668729155650572,0.266784509198795,15.290691728228953,-0.21596675282035793,0.30581383456457906,-59.99923892174243,0.00010744017595593099,-59.874453956691326,2483.92105830617,0.014422410084343487,1000
-1.0,100.0,165.0,50.00000000000002,0.2674341899279461,0.2673373093189223,15.322850380371381,-0.23416530792808565,0.3064570076074275,-65.63850872894893,0.00010764127164809055,-65.51505323685177,2484.494895250433,0.01495004819418214,1001
-1.0,100.0,170.0,50.0,0.2653123386745021,0.2652109041644776,15.201277258794496,-0.24793429915212978,0.3040255451758899,-71.27712923316278,0.00010676671929804702,-71.15533528894127,2484.9722874209847,0.015458181744293422,1001
